px0,py0,pz0,x0,y0,z0,px1,py1,pz1,x1,y1,z1
0,0,5655.88,-2742.07,-2702.84,-14886,-241.985,12.7935,2295.07,-3384.36,-2615.1,7500
0,0,4241.82,-3976.46,2188.27,-14947.8,9.94991,-17.1411,1019.65,-4000.37,2100.96,7500
0,0,5067.72,4812.39,4679.38,-14948.5,116.701,14.6431,2069.11,5011.12,4769.65,7500
0,0,2976.37,-5265.72,-4676.51,-14881.4,0,0,0,-4782.9,-4385.12,4165.09
0,0,2759.53,-1242.67,5620.34,-14977.7,-0,-0,0,-1462.42,5975.75,3162
0,0,2856.17,5302.53,3646.78,-14964.5,0,-0,-0,5497.85,3669.8,3678.75
0,0,3989.49,-1071.18,4148.77,-14946,5.31402,-12.4204,681.807,-1216.72,3921.35,7500
0,0,1874.4,4034.62,3181.43,-14919.4,0,-0,0,4292.13,2918.29,519.876
0,0,4625.44,962.919,4415.41,-14818.6,-7.03456,22.3369,1031.04,834.97,4434.86,7500
0,0,4945.34,2372.66,-794.557,-14943.8,58.948,-7.35967,1457.25,2582.7,-946.181,7500
0,0,1189.97,-4574.12,-5711.71,-14988.4,-0,-0,0,-4633.53,-5728.97,-1456.2
0,0,4252.71,240.828,-4945.5,-14984.4,-46.6892,-68.3919,1058.43,206.527,-5553.39,7500
0,0,5290.54,-1733.32,404.172,-14997,4.21231,67.9844,1855.17,-1680.28,518.073,7500
0,0,2980.13,5145.31,-3535.47,-14837.6,-0,0,0,5100.55,-3378.65,3375.34
0,0,2731.73,4876.9,5351.34,-14766,-0,0,0,4615.78,5741.96,3466.29
0,0,4768.34,252.562,1684.37,-14876.5,36.6299,63.0397,1514.99,570.587,1932.25,7500
0,0,5626.56,-1313.62,1458.45,-14796.3,-0.724727,33.3116,2100.98,-1395.31,1601.39,7500
0,0,5353.98,-5584.27,-1399.41,-14876.2,115.942,-14.6059,2152.97,-5190.42,-1487.09,7500
0,0,1370.43,3724.36,3801.12,-14929.2,-0,-0,0,3507.65,3898.06,-929.159
0,0,3712.84,4426.9,2379.47,-14947.6,66.0548,11.2666,579.829,4781.49,2654.35,7500
0,0,4630.43,2448.24,-4916.86,-14887,-102.416,80.999,1180.38,2128.56,-4448.48,7500
0,0,3058.11,-4746.6,4511.7,-14896.9,0,-0,-0,-5157.92,4399.88,4388.58
0,0,4473.13,2060.53,-2459.26,-14873.8,14.2436,124.061,1137.38,2022.18,-1854.58,7500
0,0,3089.05,785.728,-644.16,-14978.4,0,0,0,544.717,-305.845,4295.54
0,0,4719.6,2176.23,-3053.68,-14902.4,-25.6742,122.126,1535.96,2083.13,-2631.33,7500
0,0,1473.48,-1216.75,-5505.07,-14933.7,0,0,0,-1198.3,-5634.57,-688.933
0,0,1618.24,-4302.93,-4318.68,-14820.8,-0,0,0,-4737.18,-4197.05,-20.4177
0,0,3651.17,2089.83,1400.15,-14961.6,41.8699,-1.63933,348.898,2706.15,1280.76,7500
0,0,2992.65,-3844.37,-1254.56,-14980.8,-0,-0,0,-3956.15,-1522.08,3940.39
0,0,4264.78,-4864.73,1455,-14856.4,-55.5307,69.1936,1163.5,-5318.5,1943.68,7500
0,0,2263.92,-2727.56,604.704,-14984.2,0,0,0,-2431.69,566.245,1553.59
0,0,1104.35,5563.45,-2792.06,-14875.1,-0,0,0,5431.57,-2477,-1861.68
0,0,5964.84,1013.91,520.614,-14862.3,22.7806,-50.9893,2594.82,1095.96,468.713,7500
0,0,3065.51,2053.1,4526.59,-14946.6,-0,-0,0,2247.14,4855.32,4367.57
0,0,5418.61,-5397.25,-4467.72,-14921.3,23.8234,-84.0286,2075.89,-5223.41,-4780.28,7500
0,0,3385.95,5238.26,946.918,-14727,-37.2701,29.5283,234.94,4889.03,1619.17,7500
0,0,1718.46,5593.22,1593.58,-14996.9,0,-0,0,5498.52,1749.87,131.508
0,0,5629.21,5568.95,1172.11,-14978.1,-22.0512,-66.2199,2523.68,5376.52,989.691,7500
0,0,4183.01,-2940.56,1853.83,-14716.1,-11.8464,-2.33618,661.992,-2814.83,1780.65,7500
0,0,1288.75,4338.58,1114.61,-14876.8,-0,-0,0,4432.28,900.765,-978.574
0,0,5586.54,-5647.77,4451.34,-14727.2,41.6427,-118.657,2006.9,-5614.33,4075.48,7500
0,0,4397.56,-2048.93,775.954,-14969.6,32.4124,-53.2565,1160.12,-1827.36,594.03,7500
0,0,2569.99,-291.155,5522.69,-14666.1,-0,0,0,-271.303,5631.18,2386.48
0,0,1893.58,-1696.69,-5537.24,-14804.3,-0,0,0,-1751.55,-5424.9,546.07
0,0,3615.97,3491.14,99.2476,-14745.9,3.79295,-30.9959,300.591,3244.91,-437.782,7500
0,0,2873.42,3257.82,774.366,-14991.6,-0,-0,0,3403.41,148.094,3993.52
0,0,4729.62,-2589.97,4183.94,-14971.6,8.28314,-13.8101,1237.06,-2723.35,4051.81,7500
0,0,1467.01,-4500.86,-3922.73,-14886.6,-0,0,0,-4474.9,-4095.21,-495.9
0,0,2641.28,1556.25,4689.53,-14993.8,-0,-0,0,1675.62,4857.83,2623.97
0,0,3470.55,2539.22,1218.9,-14916.1,24.2243,-60.6586,293.948,2890.37,692.76,7500
0,0,2416.4,-399.458,-1823.72,-14987.8,-0,0,0,-501.981,-1630.9,2548.1
0,0,4656.04,-1901.92,-5153.66,-14908.7,127.997,66.3224,1350.46,-1241.89,-4981.25,7500
0,0,2137.25,1174.98,-5558.96,-14989.3,-0,0,0,928.633,-5438.16,1569.72
0,0,2051.32,829.629,710.465,-14706,-0,-0,0,498.937,603.996,974.051
0,0,4628.61,-1102.88,4005.5,-14963.8,-22.8846,-79.2309,1338.11,-1056.79,3725.12,7500
0,0,3242.44,-224.008,-4301.65,-14855,-0,0,-0,209.872,-4277.16,4464.23
0,0,2416.27,423.802,-3747.83,-14988.9,-0,0,0,48.1897,-3811.97,2465.67
0,0,3238.79,-3640.75,-2535.46,-14796.1,-7.38062,-32.5154,113.842,-3641.16,-3555.78,7500
0,0,4884.5,58.387,2649.24,-14948.8,-2.86928,-0.80498,1510.58,29.0497,2629.06,7500
0,0,4603.97,-4083.73,1777.67,-14993,4.69088,60.7366,1467.79,-4084.04,2023.19,7500
0,0,3680.43,991.783,2899.25,-14879.5,2.25965,11.5818,247.81,1313.93,3380.29,7500
0,0,1411.46,1069.83,4284.98,-14877.4,-0,-0,0,1206.36,4360.81,-856.73
0,0,3502.25,-921.241,3138.99,-14571.6,0,-0,0,-1274.47,2988.35,4745.58
0,0,2513.18,-4758.07,-1831.76,-14521.2,0,-0,0,-4738.01,-2328.05,2952.76
0,0,1731.15,-4990.9,-5019.37,-14979.9,0,0,0,-4983.48,-4869.86,325.446
0,0,3870.27,-4948.35,-17.3798,-14764.2,-104.02,-85.1219,743.27,-5890.8,-484.724,7500
0,0,2691.24,-3360.24,3445.36,-14907.8,0,0,0,-3507.72,3923.33,2695.65
0,0,2343.96,-1398.53,2432.62,-14679.6,0,-0,0,-1896.06,2600.1,1662.16
0,0,3453.15,-3581.31,1070.65,-14977.7,-8.22633,-53.5229,329.376,-3427.43,430.666,7500
0,0,2896.3,-4141.15,3332.73,-14687.2,-0,0,-0,-3482.62,3445.88,4175.89
0,0,2196.21,2983,3479,-14999.4,-0,-0,0,3000.32,3172.61,1478.85
0,0,2496.63,1132.6,-5315.3,-14847.9,0,-0,0,1567.27,-5528.64,2707.4
0,0,5377.41,5127.35,1046.17,-14837.5,18.7722,-36.8609,2040.07,5241.71,913.726,7500
0,0,2555.47,876.059,-4598.95,-14798.4,-0,0,0,616.782,-4972.34,3058.51
0,0,3844.4,-3528.31,3498.88,-14784.7,-23.3145,8.08461,318.088,-3715.57,3730.98,7500
0,0,4690.83,1040.01,469.362,-14954.2,-10.1303,-21.5277,1495.87,1050.85,503.925,7500
0,0,1695.78,1702.8,-2867.7,-14727.1,0,-0,0,1631.79,-2986.43,-143.778
0,0,2794.46,-5370.5,-2018.54,-14972.4,-0,0,0,-5798.7,-2420.7,3564.87
0,0,3920.54,2906.23,3044.9,-14920.3,-9.61448,23.3896,667.716,2886.28,3013.02,7500
0,0,5221.49,-962.954,-1249.83,-14677.5,-74.3832,64.5838,1896.76,-1106.75,-1221.15,7500
0,0,5065.89,2302.66,-1427.74,-14988.3,-23.3793,0.648846,1573.95,2334.19,-1281.15,7500
0,0,4918.8,-3498.08,2374.06,-14926.2,16.3366,17.4537,1604.99,-3468.04,2360.8,7500
0,0,1668.63,4697.74,-3180.31,-14770.6,-0,0,0,4813.18,-3129.21,202.682
0,0,3961.92,-1158.38,-2386.15,-14922.4,-36.2955,-57.2048,633.862,-1814.2,-2886.63,7500
0,0,3316.94,648.507,-2878.38,-14842,3.63822,9.799,218.894,704.905,-2959.74,7500
0,0,4016.31,-278.961,-1647.03,-14944.3,-8.48091,-20.449,489.315,-227.911,-1970.65,7500
0,0,4045.64,-4498.95,4007.34,-14993.2,-24.9707,-40.6582,654.234,-4629.63,3812.36,7500
0,0,2986.6,4612.49,1737.87,-14965.4,-0,-0,0,5253.75,1773.54,4238.92
0,0,4831.76,915.09,-115.395,-14922.5,-113.653,9.67938,1575.22,469.304,-28.1632,7500
0,0,3813.88,4592.83,-3425.25,-14946.1,19.0886,-13.681,328.668,4958.01,-3447.18,7500
0,0,1140.88,-5412.04,5244.5,-14856.9,0,-0,0,-5228.07,5240.51,-1593.91
0,0,2821.51,-4073.99,-1862.69,-14927.5,-0,-0,0,-3826.81,-1679.44,3447.8
0,0,2884.48,-4345,-2730.02,-14900.4,-0,0,-0,-4737.93,-2868.3,3930.48
0,0,5346.11,-5390.53,-1755.91,-14959,18.0092,82.6282,2146.15,-5389.24,-1670.6,7500
0,0,2096.38,2570.65,2785.15,-14652.8,-0,-0,0,2225.38,2994.29,1508.82
0,0,2686,2456.74,2599.26,-14996.9,-0,0,0,2172.53,2729.97,3336.86
0,0,2004.96,3714.83,-1367.9,-14914.8,-0,0,0,3743.63,-1626.69,1195.85
0,0,2064.26,-1576.38,-1234.68,-14904.1,0,0,0,-1408.52,-1228.2,958.492
0,0,5268.09,-1969.09,2166.72,-14947.8,-37.9692,101.319,1984.13,-2105.51,2530.34,7500
0,0,4632.28,-3622.63,-3586.74,-14982.8,58.36,-76.8972,1398.59,-3416.65,-3876.13,7500
0,0,5196.48,1861.22,3317.57,-14990,18.2019,51.1697,1863.34,1997.22,3610.1,7500
0,0,4556.25,1583.27,-3290.18,-14897.7,49.171,14.3935,1388.51,2032.57,-3025.75,7500
0,0,4868.61,-2443.21,-2339.96,-14910.2,19.359,-26.6874,1599.28,-2323.85,-2378.35,7500
0,0,5063.92,1876.93,-3500.17,-14983.5,-1.30506,25.5422,1328.91,1767.31,-3518.94,7500
0,0,5864.63,1714.75,1405.65,-14995.1,-5.00866,42.4888,2346.1,1693.46,1587.47,7500
0,0,4349.25,-3863.04,1909.13,-14901.9,32.0914,13.8371,1025.86,-3757.4,2046.24,7500
0,0,5081.77,-1932.69,3996.23,-14940,69.1742,-49.2575,1908.66,-1679.07,3905.73,7500
0,0,3503.89,4645.72,-2486,-14948.5,23.6138,26.8461,224.756,5535.03,-1737.34,7500
0,0,3997.14,2181.29,-2935.97,-14812.2,-54.97,0.113389,389.821,1557.49,-3217.41,7500
0,0,3790.76,-3085.7,3180.64,-14914.4,21.7886,-7.70997,642.32,-3056.32,3149.26,7500
0,0,3653.1,1069.38,4293.06,-14871.7,-54.3113,5.82279,331.425,92.5128,4325.57,7500
0,0,4129.18,4586.7,-2793.06,-14993.7,8.80865,104.318,693.913,4594.92,-2271.08,7500
0,0,5907.97,348.832,-867.374,-14964,222.65,11.0338,2665.2,780.891,-1064.98,7500
0,0,3874.91,1795.26,404.834,-14959,-56.6033,51.572,679.854,1450.8,803.179,7500
0,0,4739.85,23.1855,-3582.94,-14888.8,-65.2125,-100.734,1317.91,-255.269,-3944.7,7500
0,0,3762.28,-4806.91,886.067,-14859.3,-6.0448,61.8013,458.792,-4695.42,1265.22,7500
0,0,2497.03,1818.06,3331.49,-14836.2,0,0,0,1895.23,3247.56,2689.34
0,0,2050.68,-4380.85,4647.24,-14976,-0,-0,-0,-4475.57,4643.47,1181.83
0,0,5635.02,-251.683,1332.23,-14952.4,0.753149,117.352,2105.46,-109.056,1671.84,7500
0,0,5584.79,-3859.42,-2920.18,-14900.6,29.0934,-48.059,2374.28,-3907.87,-3053.89,7500
0,0,2326.23,-4538.11,-636.246,-14947.3,0,-0,0,-4743.12,-694.59,2020.21
0,0,2753.62,5482.35,2727.57,-14926.7,-0,0,0,5610.13,2269.43,3096.06
0,0,2673.21,4807.54,5064.11,-14724.7,0,-0,0,4545.26,4918.45,3447.27
0,0,2409.29,-2636.55,3093.54,-14943.8,0,-0,0,-2459.89,3334.19,1889.4
0,0,1280.1,-4243.08,4381.25,-14934,-0,0,0,-4327.94,4755.48,-1351.29
0,0,2609.16,-2470.16,4939.05,-14887.3,-0,-0,0,-2629.14,4717.96,2714.64
0,0,4726.96,808.946,520.516,-14927,54.141,-4.76872,1483.99,1153.02,517.26,7500
0,0,1200.9,-4766.9,4629.26,-14927.3,0,-0,0,-4815.06,4661.72,-1298.85
0,0,4526.15,5371.09,971.324,-14932.4,-150.23,-104.243,1408.21,4515.37,570.975,7500
0,0,3445.38,1945.38,353.525,-14967,-61.3806,31.8437,303.613,752.951,784.143,7500
0,0,4843.64,5315.88,2351.33,-14906.1,29.2742,-17.9542,1605.41,5441.63,2370.11,7500
0,0,4264.21,-2893.85,4237.41,-14928.8,-81.4084,21.8819,789.759,-3221.89,4296.46,7500
0,0,2566.17,2453.86,3170.65,-14956.9,-0,0,0,2896.24,3194.56,2545.31
0,0,5655.1,-736.693,2319.63,-14927.5,-13.5475,-13.1208,1986.22,-799.292,2205.8,7500
0,0,3907.86,4853.49,100.968,-14966.5,33.6815,37.9055,647.396,5258.42,527.728,7500
0,0,2397.99,-4292.3,2132.67,-14985.8,0,0,0,-4193.88,2480.46,2533.53
0,0,1143.82,4572.93,1045.03,-14986.8,0,-0,0,4710.67,1134.36,-1660.1
0,0,3477.12,-1109.97,2255.65,-14948.7,84.8442,-83.5593,475.15,-415.815,1568.95,7500
0,0,5731.32,5017.01,-723.576,-14974.3,-138.021,-44.0239,2431.32,4549.08,-706.169,7500
0,0,3567.75,-5374.78,3898.53,-14985.5,-20.4957,8.60352,200.126,-5805.69,3260.97,7500
0,0,5041.41,-2994.52,4219.84,-14961.9,-17.0337,-61.4942,1885.13,-3014.7,4164.73,7500
0,0,2111,-1120.82,-4219.82,-14997.9,0,-0,0,-1627.26,-3955.87,1750.82
0,0,2369.78,-1812.72,-5555.24,-14985.2,0,-0,0,-1597.25,-5273.43,2134.96
0,0,3601.09,-2358.31,-4135.39,-14909.2,-6.11697,-14.6906,325.519,-2057.03,-4354.81,7500
0,0,1188.51,-782.176,2553.24,-14713.4,0,0,0,-664.683,2811.61,-1549.13
0,0,3188.1,1912.73,862.517,-14965.8,0,0,0,1885.34,592.477,4768.41
0,0,1773.24,-2169.49,4279.25,-14981.8,-0,-0,0,-2225.33,3772.78,74.7109
0,0,2250.43,-1920.1,4272.24,-14962.4,0,0,0,-1762.22,4655.9,1469.88
0,0,2116.33,1174.25,-4958.31,-14858.1,-0,-0,0,840.852,-5024.72,1305.54
0,0,5252.78,306.935,-506.913,-14973.4,60.281,46.1402,1049.38,497.157,-422.224,7500
0,0,5123.91,2657.03,-3085.55,-14953.5,-110.708,-42.2998,1777.81,2241.42,-3234.33,7500
0,0,5468.57,4576.48,-4179.87,-14940.6,45.496,-57.1548,2108.66,4709.27,-4419.94,7500
0,0,5047.16,-3021.44,3463.45,-14831.2,-60.0224,-51.4694,2060.63,-3405.22,3326.39,7500
0,0,5853.66,42.0445,4455.78,-14712.6,7.6534,148.396,2344.55,143.443,4866.86,7500
0,0,3237.64,-2311.73,2224.88,-14930,-17.9849,26.94,141.732,-2993.69,3078.81,7500
0,0,5035.17,3325.39,3656.73,-14939.7,37.1409,-23.8026,1686.92,3420.29,3471.69,7500
0,0,3260.58,549.871,-110.868,-14945.4,-0,-0,0,520.636,10.8876,4799.53
0,0,3162,5347.64,1699.86,-14961.1,0,0,0,5705.91,1646.99,4485.39
0,0,4406.62,-5435.74,4123.61,-14730.6,-55.5243,-21.5446,1055.62,-5692.02,4099.72,7500
0,0,4588.88,-2471.97,48.2591,-14933.4,0.866424,-25.5286,1023.77,-2299.75,-243.065,7500
0,0,5758.68,-415.322,2375.38,-14978.1,130.211,-75.8372,2310.2,-87.1612,2205.08,7500
0,0,1890.88,-1727.26,-4035.73,-14943,-0,-0,0,-1954.15,-3974.92,624.429
0,0,3538.82,4980.58,542.409,-14609,9.65039,21.3402,149.937,5235.27,966.803,7500
0,0,4516.07,-5456.29,3002.55,-14961.4,4.08665,63.7957,1193.18,-5578.27,3303.34,7500
0,0,3712.22,5548.02,-4196.63,-14943.9,40.021,-11.4724,355.311,6122.14,-4329.56,7500
0,0,1792.15,-237.365,-5512.48,-14979.8,-0,0,0,-279.062,-5354.06,572.114
0,0,4010.94,-2958.07,2497.28,-14918.4,6.65438,78.9159,725.939,-2751.95,2859.48,7500
0,0,3006,-2915.9,66.494,-14775.3,0,-0,0,-2816.74,-75.2314,4268.14
0,0,5956.49,-3194.79,-1590.52,-14970.1,57.3077,12.4178,2217.88,-2950.3,-1518.88,7500
0,0,5029.58,2237.8,-3285.97,-14948.4,0.397986,-151.172,1585.84,2186.34,-3837.65,7500
0,0,3635.34,-4324.01,5185.47,-14989.3,-22.3824,-10.2542,288.481,-4585.58,5348.02,7500
0,0,2096.41,-3337.51,4601.92,-14923.7,0,0,0,-3366.06,4504.16,1186.86
0,0,2514.18,-1563.35,1464.26,-14983.2,-0,0,0,-1509.25,1687.66,2744.52
0,0,1260.86,-5474.57,2639.28,-14639.6,-0,-0,0,-5477.47,2700.2,-1368.21
0,0,3096.62,-2147.93,-1124.6,-14822.6,-0,-0,0,-2549.04,-1032.86,4499.94
0,0,4647.59,-949.282,2502.1,-14931.5,61.0566,-18.3303,1249.26,-679.573,2161.95,7500
0,0,5018.03,3125.58,3397.05,-14911.9,114.028,-34.4171,1667.45,3621.7,3062.84,7500
0,0,2690.28,946.382,4352.72,-14978.3,0,-0,0,1380.35,4159.14,2070.59
0,0,4468.86,5370.45,-376.147,-14954.8,12.0429,-3.33325,1184.72,5622.47,-482.059,7500
0,0,5698.6,-1868.52,4712.08,-14904.9,-59.2201,-67.5895,2488.18,-2036.72,4505.54,7500
0,0,3390.72,-2888.13,-5291.87,-14909.5,2.30352,-16.566,221.691,-3032.4,-5258.55,7500
0,0,3842.28,-4518,-5172.37,-14796.9,-46.7097,-43.9726,723.724,-4691.56,-5443.02,7500
0,0,3094.49,-369.499,-4563.68,-14905.9,-0,-0,0,-513.611,-4509.76,4626.88
0,0,2283.54,-3620.26,-4286.7,-14977.6,0,-0,0,-3606.16,-4855.95,1872.9
0,0,5937.01,1088.1,-1149.96,-14729.6,32.1953,35.8007,2780.92,1181.97,-1166.93,7500
0,0,3294.39,2915.92,-4062.22,-14937.9,0,-0,0,3277.71,-4313.74,4461.22
0,0,5016.25,-1044.58,1493.62,-14951,-60.1008,-64.4772,1815.19,-1216.6,1177.71,7500
0,0,1957.01,1472.03,4088.83,-14883.5,0,-0,0,1965.07,3999.3,587.506
0,0,2275.78,2568.71,2914.89,-14989.8,0,0,0,2615.28,3002.25,2296.45
0,0,1583.3,3301.23,-3167.55,-14966.2,-0,0,0,3227.92,-3098.33,-245.896
0,0,2297.9,4084.25,-303.72,-14841.3,-0,-0,0,3708.56,-3.70653,2132.47
0,0,1939.28,518.317,-4271.55,-14985.8,0,-0,0,724.184,-4307.98,965.273
0,0,2183.76,2325.2,-3393.74,-14995.1,-0,0,0,2379.2,-2871.18,1806.93
0,0,1526.45,-1561.31,5227.8,-14978.6,0,0,0,-1682.35,5324.59,-378.701
0,0,4593.88,5553.18,-3909.54,-14947.7,-82.248,25.3474,1402.28,5271.01,-3906.84,7500
0,0,2939.59,-4503.14,-1107.11,-14955.3,-0,-0,0,-4188.7,-1275.79,4220.4
0,0,1586.27,1785.29,4882.31,-14656.1,0,-0,0,2156.66,4468.89,-222.87
0,0,4707.45,-5162.9,-4860.92,-14799.3,-15.8254,145.528,1374.43,-5252.61,-4412.45,7500
0,0,5809.96,4489.36,4406.13,-14809.2,-51.7606,47.1052,2116.5,4211.39,4570.93,7500
0,0,1762.45,5470.18,-335.534,-14977.3,-0,0,0,5045.33,-346.338,322.992
0,0,2350.17,1723.09,-4841.9,-14850.9,-0,-0,0,1991.94,-4884.71,1609.34
0,0,2890.51,-2242.14,3253.06,-14968.8,0,-0,0,-2439.34,3427.53,3734.62
0,0,3365.3,1588.04,250.04,-14873.6,18.1415,-5.54987,198.21,1936.27,228.669,7500
0,0,1838.09,798.06,-3792.43,-14897,-0,-0,0,624.042,-3805.1,489.803
0,0,1743.51,315.174,-13.677,-14999.1,0,0,0,390.685,315.167,287.994
0,0,2724.97,-5749.42,2295.11,-14924.9,-0,0,0,-5646.58,1964.68,3510.84
0,0,5751.72,-927.147,4874.19,-14646.3,22.9375,-68.5842,2555.77,-893.68,4748.63,7500
0,0,3960.45,5709.26,-3288.51,-14908.3,-1.26798,-84.1499,673.534,5695.1,-4153.31,7500
0,0,1937.13,-2353.77,-222.471,-14829.8,-0,0,0,-2269.23,-224.71,683.308
0,0,4836.38,4616.95,-2724.61,-14999.8,62.475,98.3628,1377.69,5100.8,-2500.98,7500
0,0,4242.03,-3667.01,-5256.99,-14834.1,-15.2405,-18.5223,1151.28,-3596.87,-5319.79,7500
0,0,2595.37,-5098.68,-3538.18,-14937.3,-0,-0,0,-4691.04,-3638.67,2872.57
0,0,4163.7,2299.17,-1238.21,-14941.4,31.5857,-70.5885,701.602,2524.69,-1727.79,7500
0,0,2277.57,5324.19,-1246.73,-14928.8,-0,0,0,5469.49,-1285.48,1699.11
0,0,3889.94,1019.87,4970.74,-14941.8,-12.7904,-0.729362,696.821,904.342,4864.32,7500
0,0,4766.97,-2492.78,-4641.57,-14957.7,-67.2037,-88.5403,1382.53,-2893.46,-4969.41,7500
0,0,3412.06,2127.57,-1729.15,-14971.1,1.7522,-16.889,200.318,2092.56,-2219.67,7500
0,0,1676.62,-5106.61,-1166.57,-14786.6,0,-0,0,-5072.74,-1345.01,-301.22
0,0,3252.75,4893,-5415.04,-14981.2,39.884,0.570604,112.261,6110.48,-5236.51,7500
0,0,3240.68,-5514.41,-1766.47,-14881,39.4206,-3.66584,229.346,-4830.62,-2131.19,7500
0,0,5281.68,2419.86,4124.34,-14860.5,25.1011,-119.6,1868.38,2625.2,3755.23,7500
0,0,1949.16,-5205.34,-5409.14,-14984.3,-0,0,0,-4926.17,-5158.93,896.037
0,0,4682.62,-2819.86,4234,-14982,-4.42496,-13.3168,1335.83,-2700.49,4123.35,7500
0,0,3958.9,772.743,-713.015,-14846.7,22.6369,-29.6095,770.941,687.784,-660.467,7500
0,0,3952.87,1178.64,-4517.31,-14956.2,32.8185,-7.88663,570.571,1368.04,-4240.69,7500
0,0,5849.15,4737.97,-2228.84,-14893.2,-156.381,24.1078,2413.93,4361.71,-2104.04,7500
0,0,1033.38,2426.58,-4180.32,-14904.9,-0,0,0,2342.48,-4391.39,-2066.92
0,0,4184.72,987.744,2088.11,-14791.8,57.7803,0.973877,1029.19,1383.97,2300.95,7500
0,0,1320.03,2121.39,-3744.27,-14876,-0,0,0,1849.56,-3842.52,-1007
0,0,5676.66,1476.83,-174.594,-14868.1,0.189876,-23.8024,2286.27,1378.48,-166.604,7500
0,0,4578.56,-3353.58,3268.44,-14959.6,-10.116,133.054,1192.59,-3276.34,3781.2,7500
0,0,2961.66,3552.92,5641.22,-14889.2,0,0,0,3681.91,6003.4,3870.97
0,0,2022.69,3415.3,-3217.62,-14914.8,-0,-0,0,3743.45,-3418.51,1095.53
0,0,3308.89,-2287.21,-1942.55,-14908.5,-7.81417,-18.3633,159.076,-2347.83,-2666.43,7500
0,0,2819.31,-942.426,682.753,-14901.9,0,0,0,-427.422,316.874,3441.68
0,0,1038.64,878.521,-1407.72,-14864.1,-0,0,0,864.801,-1310.29,-2116.91
0,0,4124.6,-5553.12,-3500.43,-14635,-44.3363,-49.911,765.347,-5888.97,-3904.01,7500
0,0,2780.07,-267.613,4657.29,-14981.6,-0,-0,0,-381.584,4669.82,3574.24
0,0,1289.66,4565.21,-1231.82,-14845.8,0,-0,0,4504.11,-1189.64,-1181.17
0,0,5027.64,4376.7,1575.59,-14992.7,7.24464,1.5661,1361.87,4316.95,1431.77,7500
0,0,2645.78,-4842.12,3174.63,-14866.9,0,-0,0,-5087.45,3490.89,2296.37
0,0,2698.54,1814.73,5130.96,-14952.6,-0,-0,0,1504.62,5138.41,3212.77
0,0,4961.34,-2051.63,2246.01,-14845.4,-33.0557,70.0562,1716.36,-2144.5,2437.76,7500
0,0,4784.21,1902.12,-1165.7,-14945.9,-1.22246,66.0731,1524.88,1795.98,-953.221,7500
0,0,4057.91,4505.51,2663.37,-14967.7,41.0328,11.167,689.247,4629.57,2662.9,7500
0,0,2377.34,-5730.14,1993.74,-14929.5,-0,-0,0,-5896.03,2013.83,2222.77
0,0,3662.7,88.7657,2555.36,-14907,-21.4304,2.08236,330.294,-225.856,2727.05,7500
0,0,4692.03,-766.629,3677.83,-14979.1,39.1705,-49.9957,1319.13,-688.803,3679.68,7500
0,0,4580.55,91.6067,-3164.99,-14979.5,47.7408,-3.27263,1361,287.381,-3106.67,7500
0,0,3219.53,-3303.22,-428.511,-14946.6,-5.27993,-25.9763,174.137,-3691.85,-1243.15,7500
0,0,2406.57,-3338.47,-2734.06,-14760.8,-0,-0,0,-3544.66,-2803.83,1803.93
0,0,1550.43,3797.26,-3915.94,-14984.8,-0,0,0,3977.95,-4064.49,-209.845
0,0,2467.05,1686.42,74.2968,-14932.3,0,0,0,1802.65,-88.2214,2421.8
0,0,3119,5315.86,5392.52,-14993.2,0,-0,0,4927.73,5477.72,4471.96
0,0,5371.65,-3335.5,979.144,-14977.6,41.6923,129.442,2153.16,-3224.74,1287.84,7500
0,0,2756.41,3929.24,1694.52,-14924.3,-0,-0,0,3789.67,1942.04,3247.92
0,0,4101.07,-243.352,5659.79,-14914.1,43.1223,29.9476,578.234,298.337,5765.93,7500
0,0,1627.57,-2183.55,1137.65,-14880.2,0,-0,0,-1988.26,1202.1,-93.7737
0,0,3494.32,1398.96,-3568.47,-14931,20.4388,-12.8035,345.029,1545.14,-3616.7,7500
0,0,4882.47,-3566.87,157.298,-14901,-28.0153,49.3967,1204.01,-3581.54,263.593,7500
0,0,1503.39,-942.382,-3191.22,-14824.4,0,0,0,-702.204,-3180.35,-602.442
0,0,4523.72,-5042.61,3025.77,-14621.3,-59.1504,-10.9377,1174.27,-5539.6,2968.99,7500
0,0,3833.49,3880.66,4204.67,-14807.4,-38.2482,-10.532,773.938,3547.82,4048.24,7500
0,0,1832.61,5242.22,2021.95,-14979.6,-0,0,0,5304.94,2131.04,729.37
0,0,4194.8,-2044.82,5507.63,-14963.2,19.9134,-60.046,752.936,-1875.44,5077.5,7500
0,0,4395.62,5288.58,-4268.91,-14943.3,-44.3065,-37.9104,782.583,5273.33,-4483.99,7500
0,0,4033.89,4877.02,-4464.9,-14745.4,32.4322,-21.8082,752.148,5270.92,-4631.19,7500
0,0,3295.74,3101.07,-1608.94,-14825,0,0,0,2859.27,-1342.98,4996.91
0,0,2175.82,3868.45,1211.22,-14936,-0,0,0,4033.09,1605.05,1928.06
0,0,5760.69,-3986.84,97.2821,-14836.7,-19.7596,60.9076,2641.35,-3947.61,252.514,7500
0,0,1306.35,-749.572,-160.901,-14898.5,0,-0,0,-719.369,-298.633,-953.997
